iter	Logloss
0	0.5960120999
1	0.5103459786
2	0.4519528877
3	0.3955280375
4	0.3454107279
5	0.3124440296
6	0.2790301447
7	0.2528382321
8	0.2321046182
9	0.218428024
10	0.201831848
11	0.1897946394
12	0.1787384685
13	0.1673877981
14	0.1622219396
15	0.1547503312
16	0.1487570021
17	0.1434208639
18	0.1392263063
19	0.1359144483
20	0.1323548457
21	0.1294461441
22	0.1273815359
23	0.1255112872
24	0.124053677
25	0.1227709984
26	0.1210132681
27	0.1197576926
28	0.1183644513
29	0.1169537803
30	0.1157109891
31	0.1151572455
32	0.1141140671
33	0.1134538359
34	0.1129273006
35	0.11242044
36	0.1117576085
37	0.1113518162
38	0.1105226441
39	0.1100094625
40	0.1094636593
41	0.1088104309
42	0.1084443263
43	0.1078838864
44	0.1073534157
45	0.1068671799
46	0.1065201294
47	0.1061427305
48	0.1057627887
49	0.1054064219
50	0.1051219808
51	0.1049068854
52	0.1047045872
53	0.1043996499
54	0.1041909484
55	0.1039273069
56	0.1037099366
57	0.1033848918
58	0.103098735
59	0.1028775355
60	0.1027010494
61	0.1025143337
62	0.1021744861
63	0.1019175845
64	0.1015573736
65	0.1013828659
66	0.1012271924
67	0.1010336859
68	0.100834319
69	0.1006091927
70	0.100473221
71	0.1002516348
72	0.09998047095
73	0.09976074934
74	0.09962673315
75	0.09944686807
76	0.09921361644
77	0.09906630399
78	0.09891358514
79	0.09872203484
80	0.09847544506
81	0.09833384736
82	0.09816371698
83	0.09793833787
84	0.09777421089
85	0.09762136568
86	0.09744735889
87	0.0972885032
88	0.09709418732
89	0.09693086773
90	0.09674778613
91	0.09663197896
92	0.09645858464
93	0.09633274759
94	0.09621286877
95	0.09603359163
96	0.09590043482
97	0.09576637622
98	0.09557961139
99	0.09546673967
100	0.09528458095
101	0.09515603395
102	0.0949868079
103	0.09484198701
104	0.0947088257
105	0.09460241375
106	0.09449125443
107	0.09438589321
108	0.09414988181
109	0.09404437815
110	0.09390409233
111	0.09376817329
112	0.09362218792
113	0.09346389512
114	0.09334007715
115	0.09324355564
116	0.09305889847
117	0.0929575517
118	0.09280860353
119	0.09269082306
120	0.09257943486
121	0.09243798627
122	0.09229538072
123	0.09223917152
124	0.09213653845
125	0.0919707332
126	0.09187595948
127	0.09174253997
128	0.09159917253
129	0.09150534197
130	0.09138139618
131	0.09123601921
132	0.09113175887
133	0.09098614842
134	0.09088338216
135	0.09076086433
136	0.09068183315
137	0.09053494263
138	0.09036911742
139	0.09024150317
140	0.09012315697
141	0.08997959513
142	0.08983828559
143	0.08974083635
144	0.08965243975
145	0.08959004999
146	0.08943518377
147	0.08928658693
148	0.08914937655
149	0.08904138143
150	0.08891796879
151	0.08884093557
152	0.08866493874
153	0.08856759352
154	0.08844195211
155	0.08833174704
156	0.08821837184
157	0.08811001117
158	0.08804702527
159	0.08791271797
160	0.08781915934
161	0.08769856798
162	0.08760035121
163	0.0874639899
164	0.0873468578
165	0.08722295119
166	0.08714280493
167	0.08700797162
168	0.08691056938
169	0.08681239103
170	0.0867069652
171	0.0865596351
172	0.08637252492
173	0.08630706173
174	0.08619242873
175	0.086085721
176	0.08592408369
177	0.08581934888
178	0.08570242537
179	0.08557742069
180	0.08548355789
181	0.08539404671
182	0.08529844306
183	0.08518755434
184	0.08510764172
185	0.08501179991
186	0.08492641228
187	0.08480521615
188	0.08467462937
