iter	Logloss
0	0.3458706578
1	0.2066127704
2	0.1545449838
3	0.1286561913
4	0.1182797382
5	0.110596826
6	0.1038652753
7	0.1000475628
8	0.09636939741
9	0.09356228914
10	0.09061037795
11	0.08876611595
12	0.08595901376
13	0.08349802507
14	0.08063483867
15	0.07839992402
16	0.0764322293
17	0.07436911113
18	0.07285506732
19	0.07160964836
20	0.06983561466
21	0.06870719473
22	0.06723431325
23	0.06518300175
24	0.06371210505
25	0.06210271829
26	0.06060387525
27	0.05943616473
28	0.05887878379
29	0.05767578018
30	0.05643683334
31	0.05510340174
32	0.05410714455
33	0.0529516141
34	0.05174510715
35	0.05062387704
36	0.04938639571
37	0.04810853713
38	0.04702091872
39	0.0462390807
40	0.04567151939
41	0.04476495549
42	0.04361664301
43	0.042719017
44	0.041827665
45	0.04095709074
46	0.03999392759
47	0.03936939305
48	0.03845513152
49	0.0373961753
50	0.03674101221
51	0.03620121945
52	0.03568538766
53	0.0348959565
54	0.03426330129
55	0.03302165858
56	0.03211095741
57	0.0314006652
58	0.03073821691
59	0.03031282466
60	0.02993379943
61	0.02902746783
62	0.02836308191
63	0.0282284023
64	0.02796215928
65	0.02740162934
66	0.02674534137
67	0.02632512686
68	0.02583888644
69	0.02559502626
70	0.02518242252
71	0.02472704749
72	0.02432072385
73	0.02401343449
74	0.02359832921
75	0.0233193898
76	0.02287073932
77	0.02262073285
78	0.02204143788
79	0.02177089721
80	0.02145952779
81	0.02113321011
82	0.02072522024
83	0.02031687739
84	0.01994867424
85	0.0195286378
86	0.01907742965
87	0.01868395397
88	0.01841880095
89	0.01830383271
90	0.01802517461
91	0.01779205124
92	0.01751657627
93	0.01734541124
94	0.01707316593
95	0.01687420239
96	0.01662138937
97	0.01637573092
98	0.01611852555
99	0.01589508264
100	0.01572583529
101	0.01550497843
102	0.01530426939
103	0.01518979364
104	0.01502649299
105	0.01478121019
106	0.0144663427
107	0.0142907207
108	0.0140669838
109	0.01391887421
110	0.01380323405
111	0.01362360096
112	0.01341571457
113	0.01311693541
114	0.01297670166
115	0.01283927737
116	0.01269276019
117	0.01255873125
118	0.01246131563
119	0.01231447406
120	0.0121818609
121	0.01199282071
122	0.01180036783
123	0.01165272126
124	0.01147992305
125	0.01134369865
126	0.01123540162
127	0.01111560683
128	0.01100474729
129	0.01086356816
130	0.0107099209
131	0.01048153009
132	0.01025643168
133	0.01018803994
134	0.01002841626
135	0.009964005876
136	0.009902635964
137	0.009786380397
138	0.009627763477
139	0.009515218481
140	0.009410732628
141	0.009308838906
142	0.009158003135
143	0.009001277902
144	0.00892681856
145	0.008806604775
146	0.008731855083
147	0.008583796551
148	0.008470384329
149	0.008415581944
150	0.008324948108
151	0.008272703343
152	0.008197414029
153	0.008099793497
154	0.008012351798
155	0.007942198425
156	0.007803108764
157	0.007706231186
158	0.007639207116
159	0.007509873324
160	0.007450373938
161	0.007416788159
162	0.007337147892
163	0.007243048909
164	0.007153668263
165	0.007058358446
166	0.006997236947
167	0.006937494819
168	0.00684176198
169	0.006801395498
170	0.006738275534
171	0.00668413768
172	0.006601957972
173	0.006554956401
174	0.006460486396
175	0.006393924323
176	0.006349196409
177	0.006255917516
178	0.006207123827
179	0.006150083005
180	0.006131197416
181	0.006081900288
182	0.006023365926
183	0.005942540097
184	0.005882782658
185	0.005833002523
186	0.005780472476
187	0.005745797626
188	0.005683114554
189	0.005620652189
190	0.005562537315
191	0.005521662484
192	0.005483823568
193	0.005431418191
194	0.005387322119
195	0.005342584725
196	0.005299440424
197	0.005256760242
198	0.005224890965
199	0.005199826308
200	0.005149984548
201	0.00511220258
202	0.005042240181
203	0.004997019476
204	0.004944932337
205	0.004898468944
206	0.004852505057
207	0.004825731533
208	0.004786949462
209	0.004743224279
210	0.004719308616
211	0.00469129187
212	0.004653838429
213	0.004625084915
214	0.004557344475
215	0.004537283016
216	0.004504060922
217	0.004456973944
218	0.004435397582
219	0.004417798783
220	0.004390959388
221	0.004355042141
222	0.004314427779
223	0.004286241391
224	0.004263655537
225	0.004225947751
226	0.004194110832
227	0.00416066273
228	0.004133250929
229	0.004104464366
230	0.004072681281
231	0.00403084017
232	0.003992535703
233	0.003960197734
234	0.003913816817
235	0.003892162947
236	0.003866902771
237	0.003828264245
238	0.003805201493
239	0.003784515374
240	0.00375185992
241	0.003721255312
242	0.00369883181
243	0.003672120418
244	0.003651730451
245	0.003615290762
246	0.003580058239
247	0.003569193883
248	0.003551929051
249	0.003542037403
250	0.003519275694
251	0.003489773556
252	0.00346438095
253	0.0034467317
254	0.003432742255
255	0.003407679922
256	0.00339102374
257	0.003370480163
258	0.003349193793
259	0.003326548302
260	0.003294119318
261	0.003272688874
262	0.003246243175
263	0.003223784486
264	0.00320002735
265	0.003186606024
266	0.003163090955
267	0.003145042226
268	0.003123336677
269	0.003105708261
270	0.003089109055
271	0.003075495503
272	0.003064156032
273	0.003064145004
274	0.003048092716
275	0.003028895233
276	0.00301388886
277	0.003001374789
278	0.002977527964
279	0.002950982491
280	0.002925479973
281	0.002915462551
282	0.002897633273
283	0.002884859796
284	0.002870901881
285	0.002855000336
286	0.002843611387
287	0.002823692419
288	0.002800653894
289	0.002783971436
290	0.002770473509
291	0.002757656229
292	0.002736213759
293	0.002713835842
294	0.002695594347
295	0.0026820872
296	0.002668834989
297	0.002658809071
298	0.002642118484
299	0.00262433863
300	0.002609780729
301	0.002600409879
302	0.002584599027
303	0.002565566333
304	0.00254853089
305	0.002529585573
306	0.002527670865
307	0.002517198489
308	0.0025089028
309	0.0024937172
310	0.002475781023
311	0.002464658935
312	0.002448368981
313	0.002432548563
314	0.002422210087
315	0.002410091949
316	0.002397977325
317	0.002388147141
318	0.002388135147
319	0.002388097383
320	0.002377821535
321	0.002367746334
322	0.002354372125
323	0.002342558146
324	0.002329295684
325	0.002329290785
326	0.002319554776
327	0.002306811057
328	0.002306810937
329	0.002297608238
330	0.002297614225
331	0.002287804553
332	0.002287694947
333	0.002270603898
334	0.002253961921
335	0.002242243921
336	0.002230106409
337	0.002213182509
338	0.002204217363
339	0.002204211564
340	0.002204209598
341	0.002204207393
342	0.002204201241
343	0.002204195137
344	0.00220419285
345	0.002204185323
346	0.002204184879
347	0.002199417985
348	0.002199305551
349	0.002185688185
350	0.002176627804
351	0.002176622078
352	0.002176397299
353	0.002176352187
354	0.002176292046
355	0.002176075493
356	0.002164292561
357	0.002164267332
358	0.002164246405
359	0.002164231039
360	0.002164228226
361	0.002164194853
362	0.002164194853
363	0.002164194853
364	0.002164194853
365	0.002164194853
366	0.002164194853
367	0.002164194853
368	0.002164194853
369	0.002153974847
370	0.002139920439
371	0.002129503678
372	0.002119855664
373	0.002112359814
374	0.002112353546
375	0.002112355348
376	0.002104314843
377	0.00210086826
378	0.002100860338
379	0.002092165196
380	0.002092151755
381	0.002081616872
382	0.002071126327
383	0.00206202238
384	0.002062014408
385	0.002055584085
386	0.002040878351
387	0.002040867271
388	0.002032319403
389	0.002032319403
390	0.002032309852
391	0.002027088387
392	0.002027085425
393	0.002018092659
394	0.002018085946
395	0.002018082927
396	0.002018081405
397	0.002018080517
398	0.002018078435
399	0.002018076121
400	0.002018075109
401	0.002018067491
402	0.002018063345
403	0.002018064875
404	0.002018050067
405	0.002018049796
406	0.002018050807
407	0.002018050807
408	0.002018050807
409	0.002018050807
410	0.002018050807
411	0.002018050807
412	0.002018050807
413	0.002018050807
414	0.002018050807
415	0.002018050807
416	0.002018050807
417	0.002018050807
418	0.002018050807
419	0.002018050807
420	0.002018050807
421	0.002018050807
422	0.002018050807
423	0.002018050807
424	0.002018050807
425	0.002018050807
426	0.002018050807
427	0.002018050807
428	0.002018050807
